226
286
350
340
242
303
363
315
250
270
195
170
188
214
230.5
242
260.5
265
283
375
380
372
330
310
290
260
256
353
296
310
287.2
339
298
306
326
235
310
358
360
355
377
353
344
334
286.5
372.5
370
